CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"33.01","4",Queens,"003301","4003301",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081003301","4401",7817.74701257000,2066862.12621999998,Queens,"36081003301","4399",1400000US36081003301,"Census Tract 33.01, Queens County, New York","214260700","37295837"
"115","1",Manhattan,"011500","1011500",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061011500","4104",5697.55368139000,1889849.28657000000,Manhattan,"36061011500","3863",1400000US36061011500,"Census Tract 115, New York County, New York","337569500","70299001"
"88","4",Queens,"008800","4008800",,Ozone Park,QN1002,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081008800","4410",9773.83693065000,4847018.44068999961,Queens,"36081008800","3449",1400000US36081008800,"Census Tract 88, Queens County, New York","127508300","27508996"
"62.02","4",Queens,"006202","4006202",,Howard Beach-Lindenwood,QN1003,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081006202","4410",30883.00100470000,12442767.40159999952,Queens,"36081006202","6949",1400000US36081006202,"Census Tract 62.02, Queens County, New York","195089800","39187800"
"159","1",Manhattan,"015900","1015900",,Upper West Side-Lincoln Square,MN0701,MN07,MN07 Upper West Side (CD 7 Approximation),"36061015900","4107",6435.88469974000,1874866.35165000008,Manhattan,"36061015900","10054",1400000US36061015900,"Census Tract 159, New York County, New York","1034063400","237917941"
"163","1",Manhattan,"016300","1016300",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061016300","4107",9751.34171477000,2861363.31986999977,Manhattan,"36061016300","7292",1400000US36061016300,"Census Tract 163, New York County, New York","1053285900","268158923"
"3","5",Staten Island,"000300","5000300",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000300","4501",16590.28438110000,4116728.66464000009,Staten Island,"36085000300","2348",1400000US36085000300,"Census Tract 3, Richmond County, New York","112068800","16752616"
"6","5",Staten Island,"000600","5000600",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085000600","4501",22538.31344590000,7194727.83074000012,Staten Island,"36085000600","2859",1400000US36085000600,"Census Tract 6, Richmond County, New York","73103900","21383515"
"7","5",Staten Island,"000700","5000700",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000700","4501",11383.80054330000,5500140.82691999990,Staten Island,"36085000700","5143",1400000US36085000700,"Census Tract 7, Richmond County, New York","137490000","32976094"
"8","5",Staten Island,"000800","5000800",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085000800","4501",14790.76204810000,8571797.35693000071,Staten Island,"36085000800","6268",1400000US36085000800,"Census Tract 8, Richmond County, New York","182374900","33496523"
"9","5",Staten Island,"000900","5000900",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000900","4501",7729.01672908000,2497009.68387999991,Staten Island,"36085000900","2240",1400000US36085000900,"Census Tract 9, Richmond County, New York","86465800","28547269"
"11","5",Staten Island,"001100","5001100",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085001100","4501",8675.07888027000,3496829.93843000010,Staten Island,"36085001100","4234",1400000US36085001100,"Census Tract 11, Richmond County, New York","90862100","28077073"
"17","5",Staten Island,"001700","5001700",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085001700","4501",7691.39834998000,3295780.60300000012,Staten Island,"36085001700","1865",1400000US36085001700,"Census Tract 17, Richmond County, New York","52567700","15755408"
"20.01","5",Staten Island,"002001","5002001",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085002001","4501",10940.63771360000,5514741.85811999999,Staten Island,"36085002001","2524",1400000US36085002001,"Census Tract 20.01, Richmond County, New York","126864700","31966209"
"21","5",Staten Island,"002100","5002100",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085002100","4501",20574.73725590000,9292914.51658999920,Staten Island,"36085002100","5467",1400000US36085002100,"Census Tract 21, Richmond County, New York","168625100","37565877"
"27","5",Staten Island,"002700","5002700",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085002700","4501",6745.56774055000,2702766.38096000021,Staten Island,"36085002700","2049",1400000US36085002700,"Census Tract 27, Richmond County, New York","16017700","5630770"
"29","5",Staten Island,"002900","5002900",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085002900","4501",10895.34578680000,5669716.01238000020,Staten Island,"36085002900","6871",1400000US36085002900,"Census Tract 29, Richmond County, New York","99095800","23630022"
"33","5",Staten Island,"003300","5003300",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085003300","4501",18652.96738360000,9208860.05178000033,Staten Island,"36085003300","3738",1400000US36085003300,"Census Tract 33, Richmond County, New York","165668000","30547369"
"36","5",Staten Island,"003600","5003600",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085003600","4501",10620.48169510000,4412551.61495000031,Staten Island,"36085003600","2792",1400000US36085003600,"Census Tract 36, Richmond County, New York","119062000","27181361"
"39","5",Staten Island,"003900","5003900",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085003900","4501",11560.77591900000,6299628.74992999900,Staten Island,"36085003900","2179",1400000US36085003900,"Census Tract 39, Richmond County, New York","102764300","16869531"
"40.01","5",Staten Island,"004001","5004001",,Tompkinsville-Stapleton-Clifton-Fox Hills,SI0102,SI01,SI01 North Shore (CD 1 Equivalent),"36085004001","4501",7910.60443262000,3280268.14031999977,Staten Island,"36085004001","2775",1400000US36085004001,"Census Tract 40.01, Richmond County, New York","76867800","32803197"
"40.02","5",Staten Island,"004002","5004002",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085004002","4501",10391.37096660000,3489305.17375000007,Staten Island,"36085004002","3409",1400000US36085004002,"Census Tract 40.02, Richmond County, New York","87965300","22569626"
"40.03","5",Staten Island,"004003","5004003",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085004003","4501",6563.60443483000,2255580.67694000015,Staten Island,"36085004003","4851",1400000US36085004003,"Census Tract 40.03, Richmond County, New York","38131900","12742708"
"40.04","5",Staten Island,"004004","5004004",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085004004","4501",8684.39870461000,3812668.54888000013,Staten Island,"36085004004","2807",1400000US36085004004,"Census Tract 40.04, Richmond County, New York","116229000","53833266"
"47","5",Staten Island,"004700","5004700",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085004700","4501",14722.92555800000,9615341.42617999949,Staten Island,"36085004700","3126",1400000US36085004700,"Census Tract 47, Richmond County, New York","108788300","22704987"
"50","5",Staten Island,"005000","5005000",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085005000","4502",14166.14889460000,8988537.59881000035,Staten Island,"36085005000","4357",1400000US36085005000,"Census Tract 50, Richmond County, New York","168734700","27480280"
"59.02","5",Staten Island,"005902","5005902",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085005902","4501",9586.39651747000,4820406.41655000020,Staten Island,"36085005902","5",1400000US36085005902,"Census Tract 59.02, Richmond County, New York",,
"64","5",Staten Island,"006400","5006400",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085006400","4502",12748.86897690000,7634688.10702000000,Staten Island,"36085006400","3698",1400000US36085006400,"Census Tract 64, Richmond County, New York","109008700","25095492"
"67","5",Staten Island,"006700","5006700",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085006700","4501",16178.25550540000,10256492.35510000028,Staten Island,"36085006700","2927",1400000US36085006700,"Census Tract 67, Richmond County, New York","194082300","36890346"
"70.01","5",Staten Island,"007001","5007001",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085007001","4502",10846.39584530000,5089009.42221000046,Staten Island,"36085007001","2634",1400000US36085007001,"Census Tract 70.01, Richmond County, New York","99323300","31178174"
"70.02","5",Staten Island,"007002","5007002",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085007002","4502",22268.52166540000,23648157.79930000007,Staten Island,"36085007002","6215",1400000US36085007002,"Census Tract 70.02, Richmond County, New York","228635400","55827755"
"74","5",Staten Island,"007400","5007400",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085007400","4502",9902.94917321000,5788237.97644999903,Staten Island,"36085007400","4962",1400000US36085007400,"Census Tract 74, Richmond County, New York","161328700","33458172"
"81","5",Staten Island,"008100","5008100",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085008100","4501",12672.51379390000,8222204.04212999903,Staten Island,"36085008100","4822",1400000US36085008100,"Census Tract 81, Richmond County, New York","158758900","43908307"
"96.01","5",Staten Island,"009601","5009601",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085009601","4502",13035.26416260000,8357605.75298000034,Staten Island,"36085009601","4075",1400000US36085009601,"Census Tract 96.01, Richmond County, New York","180457600","27219135"
"96.02","5",Staten Island,"009602","5009602",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085009602","4502",10201.12208310000,6651764.24626000039,Staten Island,"36085009602","3767",1400000US36085009602,"Census Tract 96.02, Richmond County, New York","138697200","22884931"
"97.01","5",Staten Island,"009701","5009701",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085009701","4501",19778.05851260000,7426370.73979000095,Staten Island,"36085009701","4454",1400000US36085009701,"Census Tract 97.01, Richmond County, New York","176821100","31645177"
"97.02","5",Staten Island,"009702","5009702",,Snug Harbor,SI0191,SI01,SI01 North Shore (CD 1 Equivalent),"36085009702","4501",9028.40294905000,3768355.17542000022,Staten Island,"36085009702","8",1400000US36085009702,"Census Tract 97.02, Richmond County, New York",,
"105","5",Staten Island,"010500","5010500",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085010500","4501",12556.27102840000,8794153.16471000016,Staten Island,"36085010500","5597",1400000US36085010500,"Census Tract 105, Richmond County, New York","186840300","40039797"
"112.01","5",Staten Island,"011201","5011201",,New Dorp-Midland Beach,SI0202,SI02,SI02 Mid-Island (CD 2 Approximation),"36085011201","4502",18352.11705350000,17602509.93320000172,Staten Island,"36085011201","5768",1400000US36085011201,"Census Tract 112.01, Richmond County, New York","213974400","48098157"
"112.03","5",Staten Island,"011203","5011203",,New Dorp-Midland Beach,SI0202,SI02,SI02 Mid-Island (CD 2 Approximation),"36085011203","4502",17201.29302900000,10829860.30279999971,Staten Island,"36085011203","6791",1400000US36085011203,"Census Tract 112.03, Richmond County, New York","212657100","34378539"
"114.01","5",Staten Island,"011401","5011401",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085011401","4502",9647.61485888000,5672548.77333000023,Staten Island,"36085011401","3249",1400000US36085011401,"Census Tract 114.01, Richmond County, New York","97795700","21176625"
"114.02","5",Staten Island,"011402","5011402",,New Dorp-Midland Beach,SI0202,SI02,SI02 Mid-Island (CD 2 Approximation),"36085011402","4502",10355.21430230000,6228603.90986999962,Staten Island,"36085011402","3738",1400000US36085011402,"Census Tract 114.02, Richmond County, New York","125863900","18528225"
"121","5",Staten Island,"012100","5012100",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085012100","4501",11138.02690800000,7991818.06228000019,Staten Island,"36085012100","3212",1400000US36085012100,"Census Tract 121, Richmond County, New York","181907700","49361087"
"122","5",Staten Island,"012200","5012200",,New Dorp-Midland Beach,SI0202,SI02,SI02 Mid-Island (CD 2 Approximation),"36085012200","4502",12097.96369340000,8917444.27607999928,Staten Island,"36085012200","3938",1400000US36085012200,"Census Tract 122, Richmond County, New York","172103900","26767757"
"128.05","5",Staten Island,"012805","5012805",,Oakwood-Richmondtown,SI0301,SI03,SI03 South Shore (CD 3 Approximation),"36085012805","4503",14455.68351960000,10625946.36649999954,Staten Island,"36085012805","2390",1400000US36085012805,"Census Tract 128.05, Richmond County, New York","105573000","27090191"
"128.06","5",Staten Island,"012806","5012806",,Oakwood-Richmondtown,SI0301,SI03,SI03 South Shore (CD 3 Approximation),"36085012806","4503",16690.45842150000,13858119.86559999920,Staten Island,"36085012806","6659",1400000US36085012806,"Census Tract 128.06, Richmond County, New York","158739300","25233820"
"133.01","5",Staten Island,"013301","5013301",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085013301","4501",3426.12199494000,721333.36020700005,Staten Island,"36085013301","1631",1400000US36085013301,"Census Tract 133.01, Richmond County, New York","15907500","5519656"
"133.02","5",Staten Island,"013302","5013302",,Port Richmond,SI0106,SI01,SI01 North Shore (CD 1 Equivalent),"36085013302","4501",16022.60485820000,9313661.84303000011,Staten Island,"36085013302","3733",1400000US36085013302,"Census Tract 133.02, Richmond County, New York","89259000","43322389"
"134","5",Staten Island,"013400","5013400",,New Dorp-Midland Beach,SI0202,SI02,SI02 Mid-Island (CD 2 Approximation),"36085013400","4502",12643.96645190000,9158025.40719000064,Staten Island,"36085013400","4204",1400000US36085013400,"Census Tract 134, Richmond County, New York","141516000","22779674"
"146.07","5",Staten Island,"014607","5014607",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085014607","4503",11422.90765940000,7353796.25212999899,Staten Island,"36085014607","4650",1400000US36085014607,"Census Tract 146.07, Richmond County, New York","220566000","38264939"
"146.08","5",Staten Island,"014608","5014608",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085014608","4503",9458.91038960000,4831070.68020000029,Staten Island,"36085014608","3640",1400000US36085014608,"Census Tract 146.08, Richmond County, New York","141754800","30240828"
"151","5",Staten Island,"015100","5015100",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085015100","4501",14296.71783860000,10826458.28319999948,Staten Island,"36085015100","5449",1400000US36085015100,"Census Tract 151, Richmond County, New York","219911700","37896676"
"154","5",Staten Island,"015400","5015400",,Great Kills Park,SI9593,SI95,SI95 Great Kills Park-Fort Wadsworth (JIA 95 Approximation),"36085015400","4503",41465.43017120000,23377914.35080000013,Staten Island,"36085015400","5",1400000US36085015400,"Census Tract 154, Richmond County, New York",,
"156.01","5",Staten Island,"015601","5015601",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085015601","4503",15808.17154420000,15399913.81269999780,Staten Island,"36085015601","6663",1400000US36085015601,"Census Tract 156.01, Richmond County, New York","290678500","44850650"
"156.02","5",Staten Island,"015602","5015602",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085015602","4503",13474.87578850000,9484314.70378999971,Staten Island,"36085015602","3396",1400000US36085015602,"Census Tract 156.02, Richmond County, New York","145405900","25600963"
"169.01","5",Staten Island,"016901","5016901",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085016901","4501",16200.51024860000,8793357.85525999963,Staten Island,"36085016901","3213",1400000US36085016901,"Census Tract 169.01, Richmond County, New York","156287900","26070912"
"170.05","5",Staten Island,"017005","5017005",,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,SI03,SI03 South Shore (CD 3 Approximation),"36085017005","4503",18208.14687220000,14951406.80670000054,Staten Island,"36085017005","4845",1400000US36085017005,"Census Tract 170.05, Richmond County, New York","211578000","25784793"
"170.07","5",Staten Island,"017007","5017007",,Arden Heights-Rossville,SI0303,SI03,SI03 South Shore (CD 3 Approximation),"36085017007","4503",15901.21020840000,15731555.57719999924,Staten Island,"36085017007","5526",1400000US36085017007,"Census Tract 170.07, Richmond County, New York","199772600","24847448"
"170.09","5",Staten Island,"017009","5017009",,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,SI03,SI03 South Shore (CD 3 Approximation),"36085017009","4503",14853.84434230000,12741940.40179999918,Staten Island,"36085017009","4473",1400000US36085017009,"Census Tract 170.09, Richmond County, New York","203763800","29615917"
"170.11","5",Staten Island,"017011","5017011",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085017011","4503",11443.35422430000,7745150.21342999954,Staten Island,"36085017011","4587",1400000US36085017011,"Census Tract 170.11, Richmond County, New York","216205100","30872098"
"170.12","5",Staten Island,"017012","5017012",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085017012","4503",15883.54039970000,9897844.43878999911,Staten Island,"36085017012","4473",1400000US36085017012,"Census Tract 170.12, Richmond County, New York","193351500","31135234"
"170.13","5",Staten Island,"017013","5017013",,Arden Heights-Rossville,SI0303,SI03,SI03 South Shore (CD 3 Approximation),"36085017013","4503",10849.28521960000,5970920.21700000018,Staten Island,"36085017013","4333",1400000US36085017013,"Census Tract 170.13, Richmond County, New York","160170500","58153985"
"170.14","5",Staten Island,"017014","5017014",,Arden Heights-Rossville,SI0303,SI03,SI03 South Shore (CD 3 Approximation),"36085017014","4503",10590.94670800000,5985826.81553999986,Staten Island,"36085017014","4327",1400000US36085017014,"Census Tract 170.14, Richmond County, New York","187866200","34467360"
"170.15","5",Staten Island,"017015","5017015",,Arden Heights-Rossville,SI0303,SI03,SI03 South Shore (CD 3 Approximation),"36085017015","4503",10249.09048350000,4928554.88647000026,Staten Island,"36085017015","2713",1400000US36085017015,"Census Tract 170.15, Richmond County, New York","145072100","25838942"
"173","5",Staten Island,"017300","5017300",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085017300","4502",8004.12812220000,3688472.16331000021,Staten Island,"36085017300","2535",1400000US36085017300,"Census Tract 173, Richmond County, New York","82853300","19302412"
"177.01","5",Staten Island,"017701","5017701",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085017701","4502",29090.19352700000,31761506.29899999872,Staten Island,"36085017701","4724",1400000US36085017701,"Census Tract 177.01, Richmond County, New York","329804700","129422643"
"177.02","5",Staten Island,"017702","5017702",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085017702","4502",11572.95571990000,6308722.95689000096,Staten Island,"36085017702","2353",1400000US36085017702,"Census Tract 177.02, Richmond County, New York","123235700","42735452"
"181","5",Staten Island,"018100","5018100",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085018100","4502",32431.39770380000,56268491.45069999993,Staten Island,"36085018100","3569",1400000US36085018100,"Census Tract 181, Richmond County, New York","199192800","45478993"
"187.01","5",Staten Island,"018701","5018701",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085018701","4501",8492.28335232000,4129152.29284999985,Staten Island,"36085018701","1836",1400000US36085018701,"Census Tract 187.01, Richmond County, New York","84786900","16286848"
"187.03","5",Staten Island,"018703","5018703",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085018703","4502",10164.93795570000,5103683.95122000016,Staten Island,"36085018703","3976",1400000US36085018703,"Census Tract 187.03, Richmond County, New York","125633000","28408084"
"187.04","5",Staten Island,"018704","5018704",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085018704","4502",10637.76253370000,5819694.33246999979,Staten Island,"36085018704","3780",1400000US36085018704,"Census Tract 187.04, Richmond County, New York","157764300","32804003"
"189.01","5",Staten Island,"018901","5018901",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085018901","4501",15296.86210880000,12226182.35810000077,Staten Island,"36085018901","5725",1400000US36085018901,"Census Tract 189.01, Richmond County, New York","218669400","35121262"
"189.02","5",Staten Island,"018902","5018902",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085018902","4502",13742.59541880000,8112238.60517000034,Staten Island,"36085018902","5533",1400000US36085018902,"Census Tract 189.02, Richmond County, New York","211276900","39654633"
"197","5",Staten Island,"019700","5019700",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085019700","4501",9097.69783904000,3231720.05356999999,Staten Island,"36085019700","1958",1400000US36085019700,"Census Tract 197, Richmond County, New York","79923300","13903067"
"201","5",Staten Island,"020100","5020100",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085020100","4501",14495.82140070000,6757232.27866000030,Staten Island,"36085020100","3796",1400000US36085020100,"Census Tract 201, Richmond County, New York","159244100","39415628"
"207.01","5",Staten Island,"020701","5020701",,Port Richmond,SI0106,SI01,SI01 North Shore (CD 1 Equivalent),"36085020701","4501",12233.87018790000,4470663.67987999972,Staten Island,"36085020701","3942",1400000US36085020701,"Census Tract 207.01, Richmond County, New York","62366400","21095315"
"207.02","5",Staten Island,"020702","5020702",,Port Richmond,SI0106,SI01,SI01 North Shore (CD 1 Equivalent),"36085020702","4501",16738.31356610000,5506694.15122000035,Staten Island,"36085020702","3436",1400000US36085020702,"Census Tract 207.02, Richmond County, New York","41735000","15524114"
"208.04","5",Staten Island,"020804","5020804",,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,SI03,SI03 South Shore (CD 3 Approximation),"36085020804","4503",16137.21000630000,14324579.97849999927,Staten Island,"36085020804","5364",1400000US36085020804,"Census Tract 208.04, Richmond County, New York","245689900","34545158"
"208.05","5",Staten Island,"020805","5020805",,Arden Heights-Rossville,SI0303,SI03,SI03 South Shore (CD 3 Approximation),"36085020805","4503",14763.34894740000,12213857.90919999965,Staten Island,"36085020805","6433",1400000US36085020805,"Census Tract 208.05, Richmond County, New York","280544000","44370400"
"208.06","5",Staten Island,"020806","5020806",,Arden Heights-Rossville,SI0303,SI03,SI03 South Shore (CD 3 Approximation),"36085020806","4503",16551.22612160000,15801720.53839999996,Staten Island,"36085020806","2714",1400000US36085020806,"Census Tract 208.06, Richmond County, New York","88031800","32704612"
"223","5",Staten Island,"022300","5022300",,Mariner's Harbor-Arlington-Graniteville,SI0107,SI01,SI01 North Shore (CD 1 Equivalent),"36085022300","4501",22768.72868360000,7078229.87057999987,Staten Island,"36085022300","3134",1400000US36085022300,"Census Tract 223, Richmond County, New York","75888300","16621583"
"226.01","5",Staten Island,"022601","5022601",,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,SI03,SI03 South Shore (CD 3 Approximation),"36085022601","4503",25619.96220940000,18760157.91490000114,Staten Island,"36085022601","6945",1400000US36085022601,"Census Tract 226.01, Richmond County, New York","324347900","64788442"
"226.02","5",Staten Island,"022602","5022602",,Tottenville-Charleston,SI0305,SI03,SI03 South Shore (CD 3 Approximation),"36085022602","4503",52909.41453710000,67473558.52339999378,Staten Island,"36085022602","1223",1400000US36085022602,"Census Tract 226.02, Richmond County, New York","51453100","27098412"
"228.01","5",Staten Island,"022801","5022801",,Freshkills Park (South),SI0391,SI03,SI03 South Shore (CD 3 Approximation),"36085022801","4503",33945.42007780000,47758768.99300000072,Staten Island,"36085022801","95",1400000US36085022801,"Census Tract 228.01, Richmond County, New York",,
"231","5",Staten Island,"023100","5023100",,Mariner's Harbor-Arlington-Graniteville,SI0107,SI01,SI01 North Shore (CD 1 Equivalent),"36085023100","4501",10150.55357320000,6280175.45511000045,Staten Island,"36085023100","4959",1400000US36085023100,"Census Tract 231, Richmond County, New York","126425500","23506667"
"239","5",Staten Island,"023900","5023900",,Mariner's Harbor-Arlington-Graniteville,SI0107,SI01,SI01 North Shore (CD 1 Equivalent),"36085023900","4501",11064.59044410000,5704405.74299999978,Staten Island,"36085023900","3605",1400000US36085023900,"Census Tract 239, Richmond County, New York","94600200","22354418"
"244.01","5",Staten Island,"024401","5024401",,Tottenville-Charleston,SI0305,SI03,SI03 South Shore (CD 3 Approximation),"36085024401","4503",24555.18859140000,22561115.16910000145,Staten Island,"36085024401","5687",1400000US36085024401,"Census Tract 244.01, Richmond County, New York","278320400","65238182"
"244.02","5",Staten Island,"024402","5024402",,Tottenville-Charleston,SI0305,SI03,SI03 South Shore (CD 3 Approximation),"36085024402","4503",22667.41509880000,19138069.14310000092,Staten Island,"36085024402","4381",1400000US36085024402,"Census Tract 244.02, Richmond County, New York","240877200","42586571"
"248","5",Staten Island,"024800","5024800",,Tottenville-Charleston,SI0305,SI03,SI03 South Shore (CD 3 Approximation),"36085024800","4503",31777.79866220000,17601301.00849999860,Staten Island,"36085024800","4798",1400000US36085024800,"Census Tract 248, Richmond County, New York","215445900","33103454"
"251","5",Staten Island,"025100","5025100",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085025100","4501",16898.94349250000,12586951.79959999956,Staten Island,"36085025100","6030",1400000US36085025100,"Census Tract 251, Richmond County, New York","277375500","50540942"
"273.01","5",Staten Island,"027301","5027301",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085027301","4502",22930.83328320000,32658814.08460000157,Staten Island,"36085027301","4811",1400000US36085027301,"Census Tract 273.01, Richmond County, New York","172802900","30312737"
"273.02","5",Staten Island,"027302","5027302",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085027302","4502",15373.95867280000,11010889.77109999955,Staten Island,"36085027302","4242",1400000US36085027302,"Census Tract 273.02, Richmond County, New York","146067600","27221382"
"277.02","5",Staten Island,"027702","5027702",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085027702","4502",17816.57630510000,15700677.45610000193,Staten Island,"36085027702","6479",1400000US36085027702,"Census Tract 277.02, Richmond County, New York","266928000","42690242"
"277.04","5",Staten Island,"027704","5027704",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085027704","4502",10253.45126790000,5789587.91401000042,Staten Island,"36085027704","4612",1400000US36085027704,"Census Tract 277.04, Richmond County, New York","165245500","29631524"
